model_name,record_id,family,entity_a,entity_b,layer_idx,zone,answer_b,last_token_hit,last_token_pred,subj_token_hit,subj_token_pred,subj_avg_hit,subj_avg_pred,subj_pos_a,subj_pos_b
Qwen/Qwen2.5-3B,3,capital,Russia,Japan,20,mid,tokyo,0,moscow,1,tokyo,1,tokyo,[3],[3]
Qwen/Qwen2.5-3B,3,capital,Russia,Japan,22,mid,tokyo,0,moscow,1,tokyo,1,tokyo,[3],[3]
Qwen/Qwen2.5-3B,3,capital,Russia,Japan,24,late,tokyo,0,moscow,1,tokyo,1,tokyo,[3],[3]
Qwen/Qwen2.5-3B,3,capital,Russia,Japan,26,late,tokyo,0,moscow,1,tokyo,1,tokyo,[3],[3]
Qwen/Qwen2.5-3B,3,capital,Russia,Japan,28,late,tokyo,1,tokyo,0,____,0,____,[3],[3]
Qwen/Qwen2.5-3B,3,capital,Russia,Japan,30,late,tokyo,1,tokyo,0,____,0,____,[3],[3]
Qwen/Qwen2.5-3B,3,capital,Russia,Japan,32,late,tokyo,1,tokyo,0,moscow,0,moscow,[3],[3]
Qwen/Qwen2.5-3B,3,capital,Russia,Japan,34,late,tokyo,1,tokyo,0,moscow,0,moscow,[3],[3]
Qwen/Qwen2.5-3B,4,capital,South Korea,Greece,0,early,athens,0,seoul,1,athens,1,athens,"[3, 4]",[3]
Qwen/Qwen2.5-3B,4,capital,South Korea,Greece,2,early,athens,0,seoul,1,athens,1,athens,"[3, 4]",[3]
Qwen/Qwen2.5-3B,4,capital,South Korea,Greece,4,early,athens,0,seoul,1,athens,1,athens,"[3, 4]",[3]
Qwen/Qwen2.5-3B,4,capital,South Korea,Greece,6,early,athens,0,seoul,1,athens,1,athens,"[3, 4]",[3]
Qwen/Qwen2.5-3B,4,capital,South Korea,Greece,8,early,athens,0,seoul,1,athens,1,athens,"[3, 4]",[3]
Qwen/Qwen2.5-3B,4,capital,South Korea,Greece,10,early,athens,0,seoul,1,athens,1,athens,"[3, 4]",[3]
Qwen/Qwen2.5-3B,4,capital,South Korea,Greece,12,early,athens,0,seoul,1,athens,1,athens,"[3, 4]",[3]
Qwen/Qwen2.5-3B,4,capital,South Korea,Greece,14,mid,athens,0,seoul,1,athens,1,athens,"[3, 4]",[3]
Qwen/Qwen2.5-3B,4,capital,South Korea,Greece,16,mid,athens,0,seoul,1,athens,1,athens,"[3, 4]",[3]
Qwen/Qwen2.5-3B,4,capital,South Korea,Greece,18,mid,athens,0,seoul,1,athens,1,athens,"[3, 4]",[3]
Qwen/Qwen2.5-3B,4,capital,South Korea,Greece,20,mid,athens,0,seoul,1,athens,1,athens,"[3, 4]",[3]
Qwen/Qwen2.5-3B,4,capital,South Korea,Greece,22,mid,athens,0,seoul,1,athens,1,athens,"[3, 4]",[3]
Qwen/Qwen2.5-3B,4,capital,South Korea,Greece,24,late,athens,0,seoul,1,athens,1,athens,"[3, 4]",[3]
Qwen/Qwen2.5-3B,4,capital,South Korea,Greece,26,late,athens,0,seoul,1,athens,1,athens,"[3, 4]",[3]
Qwen/Qwen2.5-3B,4,capital,South Korea,Greece,28,late,athens,0,____,0,______,0,______,"[3, 4]",[3]
Qwen/Qwen2.5-3B,4,capital,South Korea,Greece,30,late,athens,0,____,1,athens,1,athens,"[3, 4]",[3]
Qwen/Qwen2.5-3B,4,capital,South Korea,Greece,32,late,athens,1,athens,0,seoul,0,seoul,"[3, 4]",[3]
Qwen/Qwen2.5-3B,4,capital,South Korea,Greece,34,late,athens,1,athens,0,seoul,0,seoul,"[3, 4]",[3]
Qwen/Qwen2.5-3B,5,capital,Turkey,Poland,0,early,warsaw,0,ankara,1,warsaw,1,warsaw,[3],[3]
Qwen/Qwen2.5-3B,5,capital,Turkey,Poland,2,early,warsaw,0,ankara,1,warsaw,1,warsaw,[3],[3]
Qwen/Qwen2.5-3B,5,capital,Turkey,Poland,4,early,warsaw,0,ankara,1,warsaw,1,warsaw,[3],[3]
Qwen/Qwen2.5-3B,5,capital,Turkey,Poland,6,early,warsaw,0,ankara,1,warsaw,1,warsaw,[3],[3]
Qwen/Qwen2.5-3B,5,capital,Turkey,Poland,8,early,warsaw,0,ankara,1,warsaw,1,warsaw,[3],[3]
Qwen/Qwen2.5-3B,5,capital,Turkey,Poland,10,early,warsaw,0,ankara,1,warsaw,1,warsaw,[3],[3]
Qwen/Qwen2.5-3B,5,capital,Turkey,Poland,12,early,warsaw,0,istanbul,1,warsaw,1,warsaw,[3],[3]
Qwen/Qwen2.5-3B,5,capital,Turkey,Poland,14,mid,warsaw,0,istanbul,1,warsaw,1,warsaw,[3],[3]
Qwen/Qwen2.5-3B,5,capital,Turkey,Poland,16,mid,warsaw,0,istanbul,1,warsaw,1,warsaw,[3],[3]
Qwen/Qwen2.5-3B,5,capital,Turkey,Poland,18,mid,warsaw,0,istanbul,1,warsaw,1,warsaw,[3],[3]
Qwen/Qwen2.5-3B,5,capital,Turkey,Poland,20,mid,warsaw,0,istanbul,1,warsaw,1,warsaw,[3],[3]
Qwen/Qwen2.5-3B,5,capital,Turkey,Poland,22,mid,warsaw,0,istanbul,1,warsaw,1,warsaw,[3],[3]
Qwen/Qwen2.5-3B,5,capital,Turkey,Poland,24,late,warsaw,0,istanbul,1,warsaw,1,warsaw,[3],[3]
Qwen/Qwen2.5-3B,5,capital,Turkey,Poland,26,late,warsaw,0,istanbul,1,warsaw,1,warsaw,[3],[3]
Qwen/Qwen2.5-3B,5,capital,Turkey,Poland,28,late,warsaw,0,______,0,____,0,____,[3],[3]
Qwen/Qwen2.5-3B,5,capital,Turkey,Poland,30,late,warsaw,0,______,0,____,0,____,[3],[3]
Qwen/Qwen2.5-3B,5,capital,Turkey,Poland,32,late,warsaw,1,warsaw,0,ankara,0,ankara,[3],[3]
Qwen/Qwen2.5-3B,5,capital,Turkey,Poland,34,late,warsaw,1,warsaw,0,ankara,0,ankara,[3],[3]
Qwen/Qwen2.5-3B,6,capital,Netherlands,Sweden,0,early,stockholm,0,amsterdam,1,stockholm,1,stockholm,[3],[3]
Qwen/Qwen2.5-3B,6,capital,Netherlands,Sweden,2,early,stockholm,0,amsterdam,1,stockholm,1,stockholm,[3],[3]
Qwen/Qwen2.5-3B,6,capital,Netherlands,Sweden,4,early,stockholm,0,amsterdam,1,stockholm,1,stockholm,[3],[3]
Qwen/Qwen2.5-3B,6,capital,Netherlands,Sweden,6,early,stockholm,0,amsterdam,1,stockholm,1,stockholm,[3],[3]
Qwen/Qwen2.5-3B,6,capital,Netherlands,Sweden,8,early,stockholm,0,amsterdam,1,stockholm,1,stockholm,[3],[3]
Qwen/Qwen2.5-3B,6,capital,Netherlands,Sweden,10,early,stockholm,0,amsterdam,1,stockholm,1,stockholm,[3],[3]
Qwen/Qwen2.5-3B,6,capital,Netherlands,Sweden,12,early,stockholm,0,amsterdam,1,stockholm,1,stockholm,[3],[3]
Qwen/Qwen2.5-3B,6,capital,Netherlands,Sweden,14,mid,stockholm,0,amsterdam,1,stockholm,1,stockholm,[3],[3]
Qwen/Qwen2.5-3B,6,capital,Netherlands,Sweden,16,mid,stockholm,0,amsterdam,1,stockholm,1,stockholm,[3],[3]
Qwen/Qwen2.5-3B,6,capital,Netherlands,Sweden,18,mid,stockholm,0,amsterdam,1,stockholm,1,stockholm,[3],[3]
Qwen/Qwen2.5-3B,6,capital,Netherlands,Sweden,20,mid,stockholm,0,amsterdam,1,stockholm,1,stockholm,[3],[3]
Qwen/Qwen2.5-3B,6,capital,Netherlands,Sweden,22,mid,stockholm,0,amsterdam,1,stockholm,1,stockholm,[3],[3]
Qwen/Qwen2.5-3B,6,capital,Netherlands,Sweden,24,late,stockholm,0,amsterdam,1,stockholm,1,stockholm,[3],[3]
Qwen/Qwen2.5-3B,6,capital,Netherlands,Sweden,26,late,stockholm,0,amsterdam,1,stockholm,1,stockholm,[3],[3]
Qwen/Qwen2.5-3B,6,capital,Netherlands,Sweden,28,late,stockholm,0,amsterdam,1,stockholm,1,stockholm,[3],[3]
Qwen/Qwen2.5-3B,6,capital,Netherlands,Sweden,30,late,stockholm,0,amsterdam,1,stockholm,1,stockholm,[3],[3]
Qwen/Qwen2.5-3B,6,capital,Netherlands,Sweden,32,late,stockholm,1,stockholm,0,amsterdam,0,amsterdam,[3],[3]
Qwen/Qwen2.5-3B,6,capital,Netherlands,Sweden,34,late,stockholm,1,stockholm,0,amsterdam,0,amsterdam,[3],[3]
Qwen/Qwen2.5-3B,7,capital,Norway,Denmark,0,early,copenhagen,0,oslo,1,copenhagen,1,copenhagen,[3],[3]
Qwen/Qwen2.5-3B,7,capital,Norway,Denmark,2,early,copenhagen,0,oslo,1,copenhagen,1,copenhagen,[3],[3]
Qwen/Qwen2.5-3B,7,capital,Norway,Denmark,4,early,copenhagen,0,oslo,1,copenhagen,1,copenhagen,[3],[3]
Qwen/Qwen2.5-3B,7,capital,Norway,Denmark,6,early,copenhagen,0,oslo,1,copenhagen,1,copenhagen,[3],[3]
Qwen/Qwen2.5-3B,7,capital,Norway,Denmark,8,early,copenhagen,0,oslo,1,copenhagen,1,copenhagen,[3],[3]
Qwen/Qwen2.5-3B,7,capital,Norway,Denmark,10,early,copenhagen,0,oslo,1,copenhagen,1,copenhagen,[3],[3]
Qwen/Qwen2.5-3B,7,capital,Norway,Denmark,12,early,copenhagen,0,oslo,1,copenhagen,1,copenhagen,[3],[3]
Qwen/Qwen2.5-3B,7,capital,Norway,Denmark,14,mid,copenhagen,0,oslo,1,copenhagen,1,copenhagen,[3],[3]
Qwen/Qwen2.5-3B,7,capital,Norway,Denmark,16,mid,copenhagen,0,oslo,1,copenhagen,1,copenhagen,[3],[3]
Qwen/Qwen2.5-3B,7,capital,Norway,Denmark,18,mid,copenhagen,0,oslo,1,copenhagen,1,copenhagen,[3],[3]
Qwen/Qwen2.5-3B,7,capital,Norway,Denmark,20,mid,copenhagen,0,oslo,1,copenhagen,1,copenhagen,[3],[3]
Qwen/Qwen2.5-3B,7,capital,Norway,Denmark,22,mid,copenhagen,0,oslo,1,copenhagen,1,copenhagen,[3],[3]
Qwen/Qwen2.5-3B,7,capital,Norway,Denmark,24,late,copenhagen,0,oslo,1,copenhagen,1,copenhagen,[3],[3]
Qwen/Qwen2.5-3B,7,capital,Norway,Denmark,26,late,copenhagen,0,oslo,1,copenhagen,1,copenhagen,[3],[3]
Qwen/Qwen2.5-3B,7,capital,Norway,Denmark,28,late,copenhagen,0,oslo,1,copenhagen,1,copenhagen,[3],[3]
Qwen/Qwen2.5-3B,7,capital,Norway,Denmark,30,late,copenhagen,0,oslo,1,copenhagen,1,copenhagen,[3],[3]
Qwen/Qwen2.5-3B,7,capital,Norway,Denmark,32,late,copenhagen,1,copenhagen,0,oslo,0,oslo,[3],[3]
Qwen/Qwen2.5-3B,7,capital,Norway,Denmark,34,late,copenhagen,1,copenhagen,0,oslo,0,oslo,[3],[3]
Qwen/Qwen2.5-3B,8,capital,Finland,Hungary,0,early,budapest,0,helsinki,1,budapest,1,budapest,[3],[3]
Qwen/Qwen2.5-3B,8,capital,Finland,Hungary,2,early,budapest,0,helsinki,1,budapest,1,budapest,[3],[3]
Qwen/Qwen2.5-3B,8,capital,Finland,Hungary,4,early,budapest,0,helsinki,1,budapest,1,budapest,[3],[3]
Qwen/Qwen2.5-3B,8,capital,Finland,Hungary,6,early,budapest,0,helsinki,1,budapest,1,budapest,[3],[3]
Qwen/Qwen2.5-3B,8,capital,Finland,Hungary,8,early,budapest,0,helsinki,1,budapest,1,budapest,[3],[3]
Qwen/Qwen2.5-3B,8,capital,Finland,Hungary,10,early,budapest,0,helsinki,1,budapest,1,budapest,[3],[3]
Qwen/Qwen2.5-3B,8,capital,Finland,Hungary,12,early,budapest,0,helsinki,1,budapest,1,budapest,[3],[3]
Qwen/Qwen2.5-3B,8,capital,Finland,Hungary,14,mid,budapest,0,helsinki,1,budapest,1,budapest,[3],[3]
Qwen/Qwen2.5-3B,8,capital,Finland,Hungary,16,mid,budapest,0,helsinki,1,budapest,1,budapest,[3],[3]
Qwen/Qwen2.5-3B,8,capital,Finland,Hungary,18,mid,budapest,0,helsinki,1,budapest,1,budapest,[3],[3]
Qwen/Qwen2.5-3B,8,capital,Finland,Hungary,20,mid,budapest,0,helsinki,1,budapest,1,budapest,[3],[3]
Qwen/Qwen2.5-3B,8,capital,Finland,Hungary,22,mid,budapest,0,helsinki,1,budapest,1,budapest,[3],[3]
Qwen/Qwen2.5-3B,8,capital,Finland,Hungary,24,late,budapest,0,helsinki,1,budapest,1,budapest,[3],[3]
Qwen/Qwen2.5-3B,8,capital,Finland,Hungary,26,late,budapest,0,helsinki,1,budapest,1,budapest,[3],[3]
Qwen/Qwen2.5-3B,8,capital,Finland,Hungary,28,late,budapest,0,helsinki,1,budapest,1,budapest,[3],[3]
Qwen/Qwen2.5-3B,8,capital,Finland,Hungary,30,late,budapest,0,helsinki,1,budapest,1,budapest,[3],[3]
Qwen/Qwen2.5-3B,8,capital,Finland,Hungary,32,late,budapest,1,budapest,0,helsinki,0,helsinki,[3],[3]
Qwen/Qwen2.5-3B,8,capital,Finland,Hungary,34,late,budapest,1,budapest,0,helsinki,0,helsinki,[3],[3]
Qwen/Qwen2.5-3B,9,capital,Thailand,Vietnam,0,early,hanoi,0,bangkok,1,hanoi,1,hanoi,[3],[3]
Qwen/Qwen2.5-3B,9,capital,Thailand,Vietnam,2,early,hanoi,0,bangkok,1,hanoi,1,hanoi,[3],[3]
Qwen/Qwen2.5-3B,9,capital,Thailand,Vietnam,4,early,hanoi,0,bangkok,1,hanoi,1,hanoi,[3],[3]
Qwen/Qwen2.5-3B,9,capital,Thailand,Vietnam,6,early,hanoi,0,bangkok,1,hanoi,1,hanoi,[3],[3]
Qwen/Qwen2.5-3B,9,capital,Thailand,Vietnam,8,early,hanoi,0,bangkok,1,hanoi,1,hanoi,[3],[3]
Qwen/Qwen2.5-3B,9,capital,Thailand,Vietnam,10,early,hanoi,0,bangkok,1,hanoi,1,hanoi,[3],[3]
Qwen/Qwen2.5-3B,9,capital,Thailand,Vietnam,12,early,hanoi,0,bangkok,1,hanoi,1,hanoi,[3],[3]
Qwen/Qwen2.5-3B,9,capital,Thailand,Vietnam,14,mid,hanoi,0,bangkok,1,hanoi,1,hanoi,[3],[3]
Qwen/Qwen2.5-3B,9,capital,Thailand,Vietnam,16,mid,hanoi,0,bangkok,1,hanoi,1,hanoi,[3],[3]
Qwen/Qwen2.5-3B,9,capital,Thailand,Vietnam,18,mid,hanoi,0,bangkok,1,hanoi,1,hanoi,[3],[3]
Qwen/Qwen2.5-3B,9,capital,Thailand,Vietnam,20,mid,hanoi,0,bangkok,1,hanoi,1,hanoi,[3],[3]
Qwen/Qwen2.5-3B,9,capital,Thailand,Vietnam,22,mid,hanoi,0,bangkok,1,hanoi,1,hanoi,[3],[3]
Qwen/Qwen2.5-3B,9,capital,Thailand,Vietnam,24,late,hanoi,0,bangkok,1,hanoi,1,hanoi,[3],[3]
Qwen/Qwen2.5-3B,9,capital,Thailand,Vietnam,26,late,hanoi,0,bangkok,1,hanoi,1,hanoi,[3],[3]
Qwen/Qwen2.5-3B,9,capital,Thailand,Vietnam,28,late,hanoi,0,bangkok,1,hanoi,1,hanoi,[3],[3]
Qwen/Qwen2.5-3B,9,capital,Thailand,Vietnam,30,late,hanoi,0,bangkok,1,hanoi,1,hanoi,[3],[3]
Qwen/Qwen2.5-3B,9,capital,Thailand,Vietnam,32,late,hanoi,0,hua hin,0,bangkok,0,bangkok,[3],[3]
Qwen/Qwen2.5-3B,9,capital,Thailand,Vietnam,34,late,hanoi,0,hua hin,0,bangkok,0,bangkok,[3],[3]
Qwen/Qwen2.5-3B,10,capital,Egypt,Portugal,0,early,lisbon,0,cairo,1,lisbon,1,lisbon,[3],[3]
Qwen/Qwen2.5-3B,10,capital,Egypt,Portugal,2,early,lisbon,0,cairo,1,lisbon,1,lisbon,[3],[3]
Qwen/Qwen2.5-3B,10,capital,Egypt,Portugal,4,early,lisbon,0,cairo,1,lisbon,1,lisbon,[3],[3]
Qwen/Qwen2.5-3B,10,capital,Egypt,Portugal,6,early,lisbon,0,cairo,1,lisbon,1,lisbon,[3],[3]
Qwen/Qwen2.5-3B,10,capital,Egypt,Portugal,8,early,lisbon,0,cairo,1,lisbon,1,lisbon,[3],[3]
Qwen/Qwen2.5-3B,10,capital,Egypt,Portugal,10,early,lisbon,0,cairo,1,lisbon,1,lisbon,[3],[3]
Qwen/Qwen2.5-3B,10,capital,Egypt,Portugal,12,early,lisbon,0,cairo,1,lisbon,1,lisbon,[3],[3]
Qwen/Qwen2.5-3B,10,capital,Egypt,Portugal,14,mid,lisbon,0,cairo,1,lisbon,1,lisbon,[3],[3]
Qwen/Qwen2.5-3B,10,capital,Egypt,Portugal,16,mid,lisbon,0,cairo,1,lisbon,1,lisbon,[3],[3]
Qwen/Qwen2.5-3B,10,capital,Egypt,Portugal,18,mid,lisbon,0,cairo,1,lisbon,1,lisbon,[3],[3]
Qwen/Qwen2.5-3B,10,capital,Egypt,Portugal,20,mid,lisbon,0,cairo,1,lisbon,1,lisbon,[3],[3]
Qwen/Qwen2.5-3B,10,capital,Egypt,Portugal,22,mid,lisbon,0,cairo,1,lisbon,1,lisbon,[3],[3]
Qwen/Qwen2.5-3B,10,capital,Egypt,Portugal,24,late,lisbon,0,cairo,1,lisbon,1,lisbon,[3],[3]
Qwen/Qwen2.5-3B,10,capital,Egypt,Portugal,26,late,lisbon,0,cairo,1,lisbon,1,lisbon,[3],[3]
Qwen/Qwen2.5-3B,10,capital,Egypt,Portugal,28,late,lisbon,0,____,1,lisbon,1,lisbon,[3],[3]
Qwen/Qwen2.5-3B,10,capital,Egypt,Portugal,30,late,lisbon,0,____,1,lisbon,1,lisbon,[3],[3]
Qwen/Qwen2.5-3B,10,capital,Egypt,Portugal,32,late,lisbon,1,lisbon,0,cairo,0,cairo,[3],[3]
Qwen/Qwen2.5-3B,10,capital,Egypt,Portugal,34,late,lisbon,1,lisbon,0,cairo,0,cairo,[3],[3]
Qwen/Qwen2.5-3B,11,capital,Romania,Austria,0,early,vienna,0,bucharest,1,vienna,1,vienna,[3],[3]
Qwen/Qwen2.5-3B,11,capital,Romania,Austria,2,early,vienna,0,bucharest,1,vienna,1,vienna,[3],[3]
Qwen/Qwen2.5-3B,11,capital,Romania,Austria,4,early,vienna,0,bucharest,1,vienna,1,vienna,[3],[3]
Qwen/Qwen2.5-3B,11,capital,Romania,Austria,6,early,vienna,0,bucharest,1,vienna,1,vienna,[3],[3]
Qwen/Qwen2.5-3B,11,capital,Romania,Austria,8,early,vienna,0,bucharest,1,vienna,1,vienna,[3],[3]
Qwen/Qwen2.5-3B,11,capital,Romania,Austria,10,early,vienna,0,bucharest,1,vienna,1,vienna,[3],[3]
Qwen/Qwen2.5-3B,11,capital,Romania,Austria,12,early,vienna,0,bucharest,1,vienna,1,vienna,[3],[3]
Qwen/Qwen2.5-3B,11,capital,Romania,Austria,14,mid,vienna,0,bucharest,1,vienna,1,vienna,[3],[3]
Qwen/Qwen2.5-3B,11,capital,Romania,Austria,16,mid,vienna,0,bucharest,1,vienna,1,vienna,[3],[3]
Qwen/Qwen2.5-3B,11,capital,Romania,Austria,18,mid,vienna,0,bucharest,1,vienna,1,vienna,[3],[3]
Qwen/Qwen2.5-3B,11,capital,Romania,Austria,20,mid,vienna,0,bucharest,1,vienna,1,vienna,[3],[3]
Qwen/Qwen2.5-3B,11,capital,Romania,Austria,22,mid,vienna,0,bucharest,1,vienna,1,vienna,[3],[3]
Qwen/Qwen2.5-3B,11,capital,Romania,Austria,24,late,vienna,0,bucharest,1,vienna,1,vienna,[3],[3]
Qwen/Qwen2.5-3B,11,capital,Romania,Austria,26,late,vienna,0,bucharest,1,vienna,1,vienna,[3],[3]
Qwen/Qwen2.5-3B,11,capital,Romania,Austria,28,late,vienna,0,bucharest,1,vienna,1,vienna,[3],[3]
Qwen/Qwen2.5-3B,11,capital,Romania,Austria,30,late,vienna,0,bucharest,1,vienna,1,vienna,[3],[3]
Qwen/Qwen2.5-3B,11,capital,Romania,Austria,32,late,vienna,1,vienna,0,bucharest,0,bucharest,[3],[3]
Qwen/Qwen2.5-3B,11,capital,Romania,Austria,34,late,vienna,1,vienna,0,bucharest,0,bucharest,[3],[3]
Qwen/Qwen2.5-3B,12,capital,Belgium,Switzerland,0,early,bern,0,brussels,1,bern,1,bern,[3],[3]
Qwen/Qwen2.5-3B,12,capital,Belgium,Switzerland,2,early,bern,0,brussels,1,bern,1,bern,[3],[3]
Qwen/Qwen2.5-3B,12,capital,Belgium,Switzerland,4,early,bern,0,brussels,1,bern,1,bern,[3],[3]
Qwen/Qwen2.5-3B,12,capital,Belgium,Switzerland,6,early,bern,0,brussels,1,bern,1,bern,[3],[3]
Qwen/Qwen2.5-3B,12,capital,Belgium,Switzerland,8,early,bern,0,brussels,1,bern,1,bern,[3],[3]
Qwen/Qwen2.5-3B,12,capital,Belgium,Switzerland,10,early,bern,0,brussels,1,bern,1,bern,[3],[3]
Qwen/Qwen2.5-3B,12,capital,Belgium,Switzerland,12,early,bern,0,brussels,1,bern,1,bern,[3],[3]
Qwen/Qwen2.5-3B,12,capital,Belgium,Switzerland,14,mid,bern,0,brussels,1,bern,1,bern,[3],[3]
Qwen/Qwen2.5-3B,12,capital,Belgium,Switzerland,16,mid,bern,0,brussels,1,bern,1,bern,[3],[3]
Qwen/Qwen2.5-3B,12,capital,Belgium,Switzerland,18,mid,bern,0,brussels,1,bern,1,bern,[3],[3]
Qwen/Qwen2.5-3B,12,capital,Belgium,Switzerland,20,mid,bern,0,brussels,1,bern,1,bern,[3],[3]
Qwen/Qwen2.5-3B,12,capital,Belgium,Switzerland,22,mid,bern,0,brussels,1,bern,1,bern,[3],[3]
Qwen/Qwen2.5-3B,12,capital,Belgium,Switzerland,24,late,bern,0,brussels,1,bern,1,bern,[3],[3]
Qwen/Qwen2.5-3B,12,capital,Belgium,Switzerland,26,late,bern,0,brussels,1,bern,1,bern,[3],[3]
Qwen/Qwen2.5-3B,12,capital,Belgium,Switzerland,28,late,bern,0,brussels,0,____,0,____,[3],[3]
Qwen/Qwen2.5-3B,12,capital,Belgium,Switzerland,30,late,bern,0,brussels,0,____,0,____,[3],[3]
Qwen/Qwen2.5-3B,12,capital,Belgium,Switzerland,32,late,bern,1,bern,0,brussels,0,brussels,[3],[3]
Qwen/Qwen2.5-3B,12,capital,Belgium,Switzerland,34,late,bern,1,bern,0,brussels,0,brussels,[3],[3]
Qwen/Qwen2.5-3B,13,capital,Czechia,Peru,0,early,lima,0,prague,0,the capital,0,the capital,"[3, 4]",[3]
Qwen/Qwen2.5-3B,13,capital,Czechia,Peru,2,early,lima,0,prague,1,lima,1,lima,"[3, 4]",[3]
Qwen/Qwen2.5-3B,13,capital,Czechia,Peru,4,early,lima,0,prague,1,lima,1,lima,"[3, 4]",[3]
Qwen/Qwen2.5-3B,13,capital,Czechia,Peru,6,early,lima,0,prague,1,lima,1,lima,"[3, 4]",[3]
Qwen/Qwen2.5-3B,13,capital,Czechia,Peru,8,early,lima,0,prague,1,lima,1,lima,"[3, 4]",[3]
Qwen/Qwen2.5-3B,13,capital,Czechia,Peru,10,early,lima,0,prague,1,lima,1,lima,"[3, 4]",[3]
Qwen/Qwen2.5-3B,13,capital,Czechia,Peru,12,early,lima,0,prague,1,lima,1,lima,"[3, 4]",[3]
Qwen/Qwen2.5-3B,13,capital,Czechia,Peru,14,mid,lima,0,prague,1,lima,1,lima,"[3, 4]",[3]
Qwen/Qwen2.5-3B,13,capital,Czechia,Peru,16,mid,lima,0,prague,1,lima,1,lima,"[3, 4]",[3]
Qwen/Qwen2.5-3B,13,capital,Czechia,Peru,18,mid,lima,0,prague,1,lima,1,lima,"[3, 4]",[3]
Qwen/Qwen2.5-3B,13,capital,Czechia,Peru,20,mid,lima,0,prague,1,lima,1,lima,"[3, 4]",[3]
Qwen/Qwen2.5-3B,13,capital,Czechia,Peru,22,mid,lima,0,prague,1,lima,1,lima,"[3, 4]",[3]
Qwen/Qwen2.5-3B,13,capital,Czechia,Peru,24,late,lima,0,prague,1,lima,1,lima,"[3, 4]",[3]
Qwen/Qwen2.5-3B,13,capital,Czechia,Peru,26,late,lima,0,prague,1,lima,1,lima,"[3, 4]",[3]
Qwen/Qwen2.5-3B,13,capital,Czechia,Peru,28,late,lima,0,prague,0,____,0,____,"[3, 4]",[3]
Qwen/Qwen2.5-3B,13,capital,Czechia,Peru,30,late,lima,0,prague,0,____,0,____,"[3, 4]",[3]
Qwen/Qwen2.5-3B,13,capital,Czechia,Peru,32,late,lima,1,lima,0,prague,0,prague,"[3, 4]",[3]
Qwen/Qwen2.5-3B,13,capital,Czechia,Peru,34,late,lima,1,lima,0,prague,0,prague,"[3, 4]",[3]
Qwen/Qwen2.5-3B,14,capital,Argentina,Colombia,0,early,bogota,0,buenos aires,0,bogotá,0,bogotá,[3],[3]
Qwen/Qwen2.5-3B,14,capital,Argentina,Colombia,2,early,bogota,0,buenos aires,0,bogotá,0,bogotá,[3],[3]
Qwen/Qwen2.5-3B,14,capital,Argentina,Colombia,4,early,bogota,0,buenos aires,0,bogotá,0,bogotá,[3],[3]
Qwen/Qwen2.5-3B,14,capital,Argentina,Colombia,6,early,bogota,0,buenos aires,0,bogotá,0,bogotá,[3],[3]
Qwen/Qwen2.5-3B,14,capital,Argentina,Colombia,8,early,bogota,0,buenos aires,0,bogotá,0,bogotá,[3],[3]
Qwen/Qwen2.5-3B,14,capital,Argentina,Colombia,10,early,bogota,0,buenos aires,0,bogotá,0,bogotá,[3],[3]
Qwen/Qwen2.5-3B,14,capital,Argentina,Colombia,12,early,bogota,0,buenos aires,0,bogotá,0,bogotá,[3],[3]
Qwen/Qwen2.5-3B,14,capital,Argentina,Colombia,14,mid,bogota,0,buenos aires,1,bogota,1,bogota,[3],[3]
Qwen/Qwen2.5-3B,14,capital,Argentina,Colombia,16,mid,bogota,0,buenos aires,1,bogota,1,bogota,[3],[3]
Qwen/Qwen2.5-3B,14,capital,Argentina,Colombia,18,mid,bogota,0,buenos aires,1,bogota,1,bogota,[3],[3]
Qwen/Qwen2.5-3B,14,capital,Argentina,Colombia,20,mid,bogota,0,buenos aires,1,bogota,1,bogota,[3],[3]
Qwen/Qwen2.5-3B,14,capital,Argentina,Colombia,22,mid,bogota,0,buenos aires,1,bogota,1,bogota,[3],[3]
Qwen/Qwen2.5-3B,14,capital,Argentina,Colombia,24,late,bogota,0,buenos aires,1,bogota,1,bogota,[3],[3]
Qwen/Qwen2.5-3B,14,capital,Argentina,Colombia,26,late,bogota,0,buenos aires,1,bogota,1,bogota,[3],[3]
Qwen/Qwen2.5-3B,14,capital,Argentina,Colombia,28,late,bogota,0,buenos aires,0,____,0,____,[3],[3]
Qwen/Qwen2.5-3B,14,capital,Argentina,Colombia,30,late,bogota,0,buenos aires,0,____,0,____,[3],[3]
Qwen/Qwen2.5-3B,14,capital,Argentina,Colombia,32,late,bogota,1,bogota,0,buenos aires,0,buenos aires,[3],[3]
Qwen/Qwen2.5-3B,14,capital,Argentina,Colombia,34,late,bogota,1,bogota,0,buenos aires,0,buenos aires,[3],[3]
Qwen/Qwen2.5-3B,15,capital,Saudi Arabia,Qatar,0,early,doha,0,riyadh,0,a small,0,a small,"[3, 4]",[3]
Qwen/Qwen2.5-3B,15,capital,Saudi Arabia,Qatar,2,early,doha,0,riyadh,1,doha,1,doha,"[3, 4]",[3]
Qwen/Qwen2.5-3B,15,capital,Saudi Arabia,Qatar,4,early,doha,0,riyadh,1,doha,1,doha,"[3, 4]",[3]
Qwen/Qwen2.5-3B,15,capital,Saudi Arabia,Qatar,6,early,doha,0,riyadh,1,doha,1,doha,"[3, 4]",[3]
